bird_name,url,num,date_time,author
Yellow-fronted Tinkerbird,https://ebird.org/species/yeftin1,# 数量:  X,1958-11-07 00:00,观察者:  Peter Dare
Cut-throat,https://ebird.org/species/cutthr1,# 数量:  1,1958-10-19 00:00,观察者:  Peter Dare
Chestnut-bellied Sandgrouse,https://ebird.org/species/chbsan,# 数量:  100,1958-10-17 00:00,观察者:  Peter Dare
Long-tailed Cormorant,https://ebird.org/species/lotcor1,# 数量:  X,1958-10-07 00:00,观察者:  Peter Dare
Chestnut-backed Sparrow-Lark,https://ebird.org/species/cbslar1,# 数量:  1,1958-10-03 00:00,观察者:  Peter Dare
Violet-backed Starling,https://ebird.org/species/vibsta2,# 数量:  X,1958-09-25 00:00,观察者:  Peter Dare
Black Scrub-Robin,https://ebird.org/species/blsrob1,# 数量:  X,1958-09-25 00:00,观察者:  Peter Dare
Black-rumped Waxbill,https://ebird.org/species/bkrwax,# 数量:  X,1958-09-25 00:00,观察者:  Peter Dare
Thrush Nightingale,https://ebird.org/species/thrnig1,# 数量:  2,1958-09-24 00:00,观察者:  Peter Dare
Northern Red Bishop,https://ebird.org/species/orabis1,# 数量:  X,1958-09-23 00:00,观察者:  Peter Dare
Red-fronted Prinia,https://ebird.org/species/refwar2,# 数量:  X,1958-09-22 00:00,观察者:  Peter Dare
Speckle-fronted Weaver,https://ebird.org/species/spfwea1,# 数量:  X,1958-09-22 00:00,观察者:  Peter Dare
Rüppell's Starling,https://ebird.org/species/ruegls1,# 数量:  X,1958-09-21 00:00,观察者:  Peter Dare
Pin-tailed Whydah,https://ebird.org/species/pitwhy,# 数量:  X,1958-09-21 00:00,观察者:  Peter Dare
Black-chested Snake-Eagle,https://ebird.org/species/bkbsne1,# 数量:  1,1958-09-20 00:00,观察者:  Peter Dare
Masked Shrike,https://ebird.org/species/masshr1,# 数量:  1,1958-09-18 00:00,观察者:  Peter Dare
Ethiopian Swallow,https://ebird.org/species/ethswa1,# 数量:  X,1958-09-18 00:00,观察者:  Peter Dare
Northern Masked-Weaver,https://ebird.org/species/nomwea1,# 数量:  X,1958-09-18 00:00,观察者:  Peter Dare
Cinnamon Weaver,https://ebird.org/species/cinwea1,# 数量:  X,1958-09-18 00:00,观察者:  Peter Dare
African Silverbill,https://ebird.org/species/afrsil1,# 数量:  X,1958-09-18 00:00,观察者:  Peter Dare
Sahel Paradise-Whydah,https://ebird.org/species/nopwhy1,# 数量:  1,1958-09-18 00:00,观察者:  Peter Dare
Northern Gray-headed Sparrow,https://ebird.org/species/gyhspa1,# 数量:  X,1958-09-18 00:00,观察者:  Peter Dare
Sudan Golden Sparrow,https://ebird.org/species/sugspa1,# 数量:  X,1958-09-18 00:00,观察者:  Peter Dare
Long-tailed Nightjar,https://ebird.org/species/lotnig1,# 数量:  1,1958-09-16 00:00,观察者:  Peter Dare
Shining Sunbird,https://ebird.org/species/shisun3,# 数量:  1,1958-09-16 00:00,观察者:  Peter Dare
Red-billed Quelea,https://ebird.org/species/rebque1,# 数量:  X,1958-09-16 00:00,观察者:  Peter Dare
Red-eyed Dove,https://ebird.org/species/reedov1,# 数量:  X,1958-09-15 00:00,观察者:  Peter Dare
White-throated Bee-eater,https://ebird.org/species/wtbeat1,# 数量:  X,1958-09-15 00:00,观察者:  Peter Dare
Arabian Bustard,https://ebird.org/species/arabus1,# 数量:  1,1958-09-14 00:00,观察者:  Peter Dare
Black-headed Lapwing,https://ebird.org/species/blhlap1,# 数量:  1,1958-09-14 00:00,观察者:  Peter Dare
Fox Kestrel,https://ebird.org/species/foxkes1,# 数量:  X,1958-09-14 00:00,观察者:  Peter Dare
Grasshopper Buzzard,https://ebird.org/species/grabuz1,# 数量:  1,1958-09-13 00:00,观察者:  Peter Dare
Egyptian Plover,https://ebird.org/species/egyplo1,# 数量:  1,1958-09-10 00:00,观察者:  Peter Dare
Cretzschmar's Babbler,https://ebird.org/species/crebab1,# 数量:  X,1958-09-10 00:00,观察者:  Peter Dare
Levant Sparrowhawk,https://ebird.org/species/levspa1,# 数量:  1,1958-09-09 00:00,观察者:  Czech Historical Data
Blue-breasted Fairywren,https://ebird.org/species/blbfai1,# 数量:  X,1958-09-05 00:00,观察者:  Bird Observers Club of Australia
Western Fieldwren,https://ebird.org/species/ruffie3,# 数量:  X,1958-09-05 00:00,观察者:  Bird Observers Club of Australia
Long-tailed Glossy Starling,https://ebird.org/species/ltgsta1,# 数量:  X,1958-09-04 00:00,观察者:  Peter Dare
Tooth-billed Bowerbird,https://ebird.org/species/tobcat2,# 数量:  X,1958-08-30 00:00,观察者:  Bird Observers Club of Australia
Eastern Olivaceous Warbler,https://ebird.org/species/eaowar1,# 数量:  X,1958-08-30 00:00,观察者:  Peter Dare
Black-billed Wood-Dove,https://ebird.org/species/bbwdov1,# 数量:  1,1958-08-29 00:00,观察者:  Peter Dare
African Openbill,https://ebird.org/species/afrope1,# 数量:  1,1958-08-29 00:00,观察者:  Peter Dare
Abyssinian Roller,https://ebird.org/species/abyrol2,# 数量:  1,1958-08-29 00:00,观察者:  Peter Dare
African Gray Woodpecker,https://ebird.org/species/grywoo1,# 数量:  X,1958-08-29 00:00,观察者:  Peter Dare
Northern Carmine Bee-eater,https://ebird.org/species/ncbeat1,# 数量:  X,1958-08-28 00:00,观察者:  Peter Dare
Beautiful Sunbird,https://ebird.org/species/beasun2,# 数量:  X,1958-08-28 00:00,观察者:  Peter Dare
Abdim's Stork,https://ebird.org/species/abdsto1,# 数量:  X,1958-08-27 00:00,观察者:  Peter Dare
Pied Heron,https://ebird.org/species/pieher2,# 数量:  X,1958-08-10 00:00,观察者:  Bird Observers Club of Australia
Banded Honeyeater,https://ebird.org/species/banhon1,# 数量:  X,1958-08-08 00:00,观察者:  Bird Observers Club of Australia
Iberian Magpie,https://ebird.org/species/azwmag3,# 数量:  X,1958-07-19 00:00,观察者:  Michael Spencer (historical data)
Red-legged Crake,https://ebird.org/species/relcra1,# 数量:  1,1958-07-16 00:00,观察者:  Broome Bird Observatory
Puerto Rican Lizard-Cuckoo,https://ebird.org/species/purlic1,# 数量:  1,1958-05-17 13:00,观察者:  Hector C. Cruzado
Collared Flycatcher,https://ebird.org/species/colfly1,# 数量:  X,1958-05-04 00:00,观察者:  Czech Historical Data
Hooded Wheatear,https://ebird.org/species/hoowhe1,# 数量:  1,1958-03-16 06:00,观察者:  Kuwait data
Puerto Rican Owl,https://ebird.org/species/prsowl,# 数量:  2,1958-03-01 14:00,观察者:  Hector C. Cruzado
Pale-vented Bush-hen,https://ebird.org/species/rutbuh1,# 数量:  X,1958-02-08 00:00,观察者:  Bird Observers Club of Australia
Graceful Honeyeater,https://ebird.org/species/grahon2,# 数量:  X,1957-09-12 00:00,观察者:  Bird Observers Club of Australia
White-streaked Honeyeater,https://ebird.org/species/whshon1,# 数量:  X,1957-09-12 00:00,观察者:  Bird Observers Club of Australia
Fairy Gerygone,https://ebird.org/species/faiger1,# 数量:  X,1957-09-12 00:00,观察者:  Bird Observers Club of Australia
Black-backed Butcherbird,https://ebird.org/species/blbbut1,# 数量:  X,1957-09-12 00:00,观察者:  Bird Observers Club of Australia
Magnificent Riflebird,https://ebird.org/species/magrif3,# 数量:  X,1957-09-12 00:00,观察者:  Bird Observers Club of Australia
Lemon-bellied Flyrobin,https://ebird.org/species/lebfly3,# 数量:  X,1957-09-12 00:00,观察者:  Bird Observers Club of Australia
Varied Honeyeater,https://ebird.org/species/varhon1,# 数量:  X,1957-09-10 00:00,观察者:  Bird Observers Club of Australia
Rufous Treecreeper,https://ebird.org/species/ruftre3,# 数量:  X,1957-09-03 00:00,观察者:  Bird Observers Club of Australia
Green Pygmy-Goose,https://ebird.org/species/grnpyg1,# 数量:  X,1957-09-02 00:00,观察者:  Bird Observers Club of Australia
Rock Parrot,https://ebird.org/species/rocpar1,# 数量:  X,1957-09-01 00:00,观察者:  Bird Observers Club of Australia
Red-winged Fairywren,https://ebird.org/species/rewfai1,# 数量:  X,1957-08-29 00:00,观察者:  Bird Observers Club of Australia
Gray Whistler,https://ebird.org/species/grywhi2,# 数量:  X,1957-08-24 00:00,观察者:  Bird Observers Club of Australia
Cryptic Honeyeater,https://ebird.org/species/grahon5,# 数量:  X,1957-08-10 00:00,观察者:  Bird Observers Club of Australia
Long-tailed Silky-flycatcher,https://ebird.org/species/ltsfly1,# 数量:  1,1957-07-24 00:00,观察者:  Andrew Starrett
Scarlet-rumped Tanager,https://ebird.org/species/y00599,# 数量:  X,1957-07-23 00:00,观察者:  Andrew Starrett
Yellow-billed Pintail,https://ebird.org/species/yebpin1,# 数量:  X,1957-07-10 00:00,观察者:  Alan Craig
Plain-mantled Tit-Spinetail,https://ebird.org/species/pmtspi1,# 数量:  X,1957-07-10 00:00,观察者:  Alan Craig
Austral Negrito,https://ebird.org/species/ausneg1,# 数量:  X,1957-07-10 00:00,观察者:  Alan Craig
Dark-faced Ground-Tyrant,https://ebird.org/species/dafgrt1,# 数量:  X,1957-07-10 00:00,观察者:  Alan Craig
White-tufted Grebe,https://ebird.org/species/whtgre3,# 数量:  X,1957-07-08 00:00,观察者:  Alan Craig
Variable Hawk,https://ebird.org/species/rebhaw2,# 数量:  X,1957-07-08 00:00,观察者:  Alan Craig
Gray-flanked Cinclodes,https://ebird.org/species/gyfcin1,# 数量:  X,1957-07-08 00:00,观察者:  Alan Craig
Many-colored Rush Tyrant,https://ebird.org/species/mcrtyr1,# 数量:  X,1957-07-08 00:00,观察者:  Alan Craig
Two-banded Plover,https://ebird.org/species/twbplo1,# 数量:  X,1957-07-07 00:00,观察者:  Alan Craig
Inca Tern,https://ebird.org/species/incter1,# 数量:  X,1957-07-07 00:00,观察者:  Alan Craig
Wren-like Rushbird,https://ebird.org/species/wrlrus1,# 数量:  X,1957-07-07 00:00,观察者:  Alan Craig
Seaside Cinclodes,https://ebird.org/species/seacin1,# 数量:  X,1957-07-07 00:00,观察者:  Alan Craig
Rufous-tailed Plantcutter,https://ebird.org/species/rutpla1,# 数量:  X,1957-07-07 00:00,观察者:  Alan Craig
Correndera Pipit,https://ebird.org/species/corpip1,# 数量:  X,1957-07-07 00:00,观察者:  Alan Craig
Gray Gull,https://ebird.org/species/grygul,# 数量:  X,1957-07-06 00:00,观察者:  Alan Craig
Red-legged Cormorant,https://ebird.org/species/relcor1,# 数量:  X,1957-07-06 00:00,观察者:  Alan Craig
Chestnut-collared Swift,https://ebird.org/species/chcswi1,# 数量:  2,1957-07-05 11:30,观察者:  Dr. James Gibson
Magellanic Penguin,https://ebird.org/species/magpen1,# 数量:  1,1957-07-04 00:00,观察者:  Alan Craig
Peruvian Booby,https://ebird.org/species/perboo1,# 数量:  6,1957-07-04 00:00,观察者:  Alan Craig
Green-backed Firecrown,https://ebird.org/species/grbfir1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
Peruvian Pelican,https://ebird.org/species/perpel1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
Striped Woodpecker,https://ebird.org/species/strwoo6,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
White-throated Tapaculo,https://ebird.org/species/whttap1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
Chilean Swallow,https://ebird.org/species/chiswa1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
Chilean Mockingbird,https://ebird.org/species/chimoc1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
Austral Blackbird,https://ebird.org/species/ausbla1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
Mourning Sierra Finch,https://ebird.org/species/mosfin1,# 数量:  X,1957-07-03 00:00,观察者:  Alan Craig
River Warbler,https://ebird.org/species/eurwar2,# 数量:  X,1957-06-14 00:00,观察者:  Czech Historical Data
Persian Shearwater,https://ebird.org/species/pershe1,# 数量:  25,1957-05-09 06:00,观察者:  Kuwait data
Puerto Rican Euphonia,https://ebird.org/species/anteup3,# 数量:  2,1957-03-16 15:00,观察者:  Hector C. Cruzado
Short-billed Pigeon,https://ebird.org/species/shbpig,# 数量:  2,1957-03-08 00:00,观察者:  Maurice Broun (Historical Records)
Rufous-banded Honeyeater,https://ebird.org/species/rubhon2,# 数量:  X,1956-11-26 00:00,观察者:  Bird Observers Club of Australia
Red-headed Myzomela,https://ebird.org/species/rehmyz1,# 数量:  X,1956-11-26 00:00,观察者:  Bird Observers Club of Australia
Green-backed Gerygone,https://ebird.org/species/gnbger1,# 数量:  X,1956-11-26 00:00,观察者:  Bird Observers Club of Australia
Arafura Shrikethrush,https://ebird.org/species/rufsht2,# 数量:  X,1956-11-26 00:00,观察者:  Bird Observers Club of Australia
Pied Honeyeater,https://ebird.org/species/piehon1,# 数量:  X,1956-08-31 00:00,观察者:  Bird Observers Club of Australia
Inland Dotterel,https://ebird.org/species/inldot2,# 数量:  X,1956-08-30 00:00,观察者:  Bird Observers Club of Australia
Rufous Fieldwren,https://ebird.org/species/ruffie2,# 数量:  X,1956-08-28 00:00,观察者:  Bird Observers Club of Australia
Red-backed Buttonquail,https://ebird.org/species/rebbut2,# 数量:  X,1956-08-26 00:00,观察者:  Bird Observers Club of Australia
Little Woodswallow,https://ebird.org/species/litwoo4,# 数量:  X,1956-08-26 00:00,观察者:  Bird Observers Club of Australia
Pale-yellow Robin,https://ebird.org/species/payrob1,# 数量:  X,1956-08-26 00:00,观察者:  Bird Observers Club of Australia
Orange-footed Megapode,https://ebird.org/species/orfscr1,# 数量:  X,1956-08-24 00:00,观察者:  Bird Observers Club of Australia
Topknot Pigeon,https://ebird.org/species/toppig1,# 数量:  X,1956-08-24 00:00,观察者:  Bird Observers Club of Australia
Common Cicadabird,https://ebird.org/species/cicada1,# 数量:  X,1956-08-24 00:00,观察者:  Bird Observers Club of Australia
Victoria's Riflebird,https://ebird.org/species/vicrif1,# 数量:  X,1956-08-24 00:00,观察者:  Bird Observers Club of Australia
White-browed Treecreeper,https://ebird.org/species/whbtre2,# 数量:  X,1956-08-23 00:00,观察者:  Bird Observers Club of Australia
Chirruping Wedgebill,https://ebird.org/species/chiwed2,# 数量:  X,1956-08-23 00:00,观察者:  Bird Observers Club of Australia
Red-necked Crake,https://ebird.org/species/rencra1,# 数量:  X,1956-08-19 00:00,观察者:  Bird Observers Club of Australia
Yellow-spotted Honeyeater,https://ebird.org/species/yeshon1,# 数量:  X,1956-08-19 00:00,观察者:  Bird Observers Club of Australia
Icterine Warbler,https://ebird.org/species/ictwar1,# 数量:  X,1956-05-26 00:00,观察者:  Czech Historical Data
Laysan Albatross,https://ebird.org/species/layalb,# 数量:  X,1956-03-03 08:00,观察者:  Bob Cirillo
Abert's Towhee,https://ebird.org/species/abetow,# 数量:  1,1956-01-03 10:00,观察者:  daniel guthrie
Black-and-white Hawk-Eagle,https://ebird.org/species/bawhae1,# 数量:  1,1955-12-10 00:00,观察者:  Paul Slud
Crimson-fronted Parakeet,https://ebird.org/species/crfpar,# 数量:  2,1955-12-10 00:00,观察者:  Paul Slud
Golden-winged Sunbird,https://ebird.org/species/gowsun2,# 数量:  1,1955-10-11 00:00,观察者:  Specimen Records (1850-1986)
Eastern Double-collared Sunbird,https://ebird.org/species/edcsun3,# 数量:  1,1955-10-11 00:00,观察者:  Specimen Records (1850-1986)
Gray-hooded Gull,https://ebird.org/species/grhgul,# 数量:  1,1955-09-25 00:00,观察者:  Historical eBird Records
Pictorella Munia,https://ebird.org/species/picmun1,# 数量:  X,1955-09-06 00:00,观察者:  Bird Observers Club of Australia
Red-chested Buttonquail,https://ebird.org/species/recbut1,# 数量:  X,1955-09-05 00:00,观察者:  Bird Observers Club of Australia
Mallee Emuwren,https://ebird.org/species/malemu1,# 数量:  X,1955-08-28 00:00,观察者:  Bird Observers Club of Australia
Gray-fronted Honeyeater,https://ebird.org/species/gyfhon1,# 数量:  X,1955-08-27 00:00,观察者:  Bird Observers Club of Australia
Macleay's Honeyeater,https://ebird.org/species/machon2,# 数量:  X,1955-08-27 00:00,观察者:  Bird Observers Club of Australia
Green Oriole,https://ebird.org/species/greori1,# 数量:  X,1955-08-27 00:00,观察者:  Bird Observers Club of Australia
Cuban Emerald,https://ebird.org/species/cubeme1,# 数量:  2,1955-08-25 00:00,观察者:  Alan Craig
Cuban Gnatcatcher,https://ebird.org/species/cubgna1,# 数量:  20,1955-08-25 00:00,观察者:  Alan Craig
Oriente Warbler,https://ebird.org/species/oriwar1,# 数量:  X,1955-08-25 00:00,观察者:  Alan Craig
Cuban Grassquit,https://ebird.org/species/cubgra,# 数量:  15,1955-08-25 00:00,观察者:  Alan Craig
Squatter Pigeon,https://ebird.org/species/squpig1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Wompoo Fruit-Dove,https://ebird.org/species/wofdov1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Little Bronze-Cuckoo,https://ebird.org/species/libcuc1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Australian Swiftlet,https://ebird.org/species/ausswi1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Little Kingfisher,https://ebird.org/species/litkin1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Striated Grasswren,https://ebird.org/species/strgra2,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Lovely Fairywren,https://ebird.org/species/lovfai1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Black-tailed Whistler,https://ebird.org/species/bltwhi1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Pied Monarch,https://ebird.org/species/piemon1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Shining Flycatcher,https://ebird.org/species/shifly1,# 数量:  X,1955-08-24 00:00,观察者:  Bird Observers Club of Australia
Gilbert's Honeyeater,https://ebird.org/species/whnhon3,# 数量:  X,1955-08-21 00:00,观察者:  Bird Observers Club of Australia
Paradise Riflebird,https://ebird.org/species/parrif1,# 数量:  X,1955-08-21 00:00,观察者:  Bird Observers Club of Australia
Indian Yellow-nosed Albatross,https://ebird.org/species/yenalb3,# 数量:  X,1955-08-13 00:00,观察者:  Bird Observers Club of Australia
Red-capped Parrot,https://ebird.org/species/recpar1,# 数量:  X,1955-08-04 00:00,观察者:  Bird Observers Club of Australia
Yellow Oriole,https://ebird.org/species/yelori1,# 数量:  1,1955-07-22 00:00,观察者:  Historical Records
Scottish Crossbill,https://ebird.org/species/scocro1,# 数量:  4,1955-07-08 10:00,观察者:  Louis and Christine Warren
Tawny-winged Woodcreeper,https://ebird.org/species/tawwoo1,# 数量:  2,1955-05-18 00:00,观察者:  Chester Lamb
Grassland Yellow-Finch,https://ebird.org/species/gryfin1,# 数量:  50,1955-05-02 00:00,观察者:  Paul Slud
Puerto Rican Emerald,https://ebird.org/species/pureme1,# 数量:  1,1955-04-19 00:00,观察者:  John Wells
Malherbe's Parakeet,https://ebird.org/species/malpar2,# 数量:  6,1955-02-17 00:00,观察者:  Maurice Broun (Historical Records)
Orange-breasted Myzomela,https://ebird.org/species/orbmyz1,# 数量:  X,1955-01-24 00:00,观察者:  Maurice Broun (Historical Records)
